Position,Account Manager 07/25,Account Manager 08/25,Account Manager 09/25,Account Manager 10/25,Account Manager 11/25,Account Manager 12/25,Bookmaker 01/26,Bookmaker 02/26,Bookmaker 03/26,Bookmaker 04/25,Bookmaker 05/25,Bookmaker 06/25,Bookmaker 07/25,Bookmaker 08/25,Bookmaker 09/25,Bookmaker 10/25,Bookmaker 11/25,Bookmaker 12/25,Bookmakers 04/26,Bookmarker 05/26,Bookmarker 06/26,Bookmarker 07/26,Bookmarker 08/26,Bookmarker 09/26,Bookmarker 10/26,Bookmarker 11/26,Bookmarker 12/26,Formula Market,Formula site,Market,Page,Price 01/25,"Price 01/26 ",Price 02/25,"Price 02/26 ",Price 03/25,"Price 03/26 ",Price 04/25,"Price 04/26 ",Price 05/25,"Price 05/26 ",Price 06/25,Price 06/26,Price 07/25,"Price 07/26 ",Price 08/25,"Price 08/26 ",Price 09/25,Price 09/26,Price 10/25,Price 10/26,Price 11/25,"Price 11/26 ",Price 12/25,Price 12/26,Site,Status 01/25,"Status 01/26 ","Status 02/26 ",Status 03/25,"Status 03/26 ",Status 04/26,"Status 05/26 ",Status 06/25,"Status 06/26 ",Status 07/25,Status 07/26,Status 08/25,"Status 08/26 ",Status 09/25,"Status 09/26 ",Status 10/25,"Status 10/26 ",Status 11/25,"Status 11/26 ",Status 12/25,Status 12/26,Topic,Traffic,Traffic 30 days (18/09),URL,Url
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casinos Online com Skrill em Portugal (https://www.notion.so/Casinos-Online-com-Skrill-em-Portugal-1cb25822504180db8662e110c3dfeaaf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,23,,,https://observador.pt/prognosticos/casinos-com-skrill/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que mais pagam (https://www.notion.so/Cassinos-que-mais-pagam-1cf258225041808aa6c8e20af03123fd?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,6,,,https://placar.com.br/apostas/cassinos-online/cassinos-que-mais-pagam/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que mais pagam (https://www.notion.so/Cassinos-que-mais-pagam-1cf258225041808aa6c8e20af03123fd?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,6,,,https://placar.com.br/apostas/cassinos-online/cassinos-que-mais-pagam/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que mais pagam (https://www.notion.so/Cassinos-que-mais-pagam-1cf258225041808aa6c8e20af03123fd?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,6,,,https://placar.com.br/apostas/cassinos-online/cassinos-que-mais-pagam/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que mais pagam (https://www.notion.so/Cassinos-que-mais-pagam-1cf258225041808aa6c8e20af03123fd?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,6,,,https://placar.com.br/apostas/cassinos-online/cassinos-que-mais-pagam/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que mais pagam (https://www.notion.so/Cassinos-que-mais-pagam-1cf258225041808aa6c8e20af03123fd?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,6,,,https://placar.com.br/apostas/cassinos-online/cassinos-que-mais-pagam/
1,,,,,,,,,Vbet BR (https://www.notion.so/Vbet-BR-15b2582250418020b923e126ea83954d?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassino VIP (https://www.notion.so/Cassino-VIP-1d0258225041804bb795eb5bd397db11?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,Perfomance,,,,,,,,,,,,,,,,,,260,,,https://www.umdoisesportes.com.br/apostas/cassino/cassino-vip/
2,,,,,,https://www.notion.so/22a25822504180979da3cdeb955665c6,Betboom (https://www.notion.so/Betboom-15b25822504180be8dd6f3de72b3e7f3?pvs=21),Betboom (https://www.notion.so/Betboom-15b25822504180be8dd6f3de72b3e7f3?pvs=21),Betboom (https://www.notion.so/Betboom-15b25822504180be8dd6f3de72b3e7f3?pvs=21),,,,,,,,,Betboom (https://www.notion.so/Betboom-15b25822504180be8dd6f3de72b3e7f3?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassino VIP (https://www.notion.so/Cassino-VIP-1d0258225041804bb795eb5bd397db11?pvs=21),,"€1,000.00",,"€1,000.00",,"€1,000.00",,,,,,,,,,,,,,,,,"€1,000.00",,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,,,,,,,,,,,,,Sold,,,260,,,https://www.umdoisesportes.com.br/apostas/cassino/cassino-vip/
3,,,,,,,,,Stake BR (https://www.notion.so/Stake-BR-15b258225041805690f9ea57d2170cf6?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassino VIP (https://www.notion.so/Cassino-VIP-1d0258225041804bb795eb5bd397db11?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,in nego,,,,,,,,,,,,,,,,,,260,,,https://www.umdoisesportes.com.br/apostas/cassino/cassino-vip/
4,,,,,,,,,Brazino 777 BR (https://www.notion.so/Brazino-777-BR-15b258225041802a9809efeda46fac49?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassino VIP (https://www.notion.so/Cassino-VIP-1d0258225041804bb795eb5bd397db11?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,Perfomance,,,,,,,,,,,,,,,,,,260,,,https://www.umdoisesportes.com.br/apostas/cassino/cassino-vip/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Depósito mínimo de 3 reais (https://www.notion.so/Dep-sito-m-nimo-de-3-reais-1d1258225041805a87efd34f09b7ca9d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,80,,,https://placar.com.br/apostas/casas/3-reais/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Depósito mínimo de 3 reais (https://www.notion.so/Dep-sito-m-nimo-de-3-reais-1d1258225041805a87efd34f09b7ca9d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,80,,,https://placar.com.br/apostas/casas/3-reais/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Depósito mínimo de 3 reais (https://www.notion.so/Dep-sito-m-nimo-de-3-reais-1d1258225041805a87efd34f09b7ca9d?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,80,,,https://placar.com.br/apostas/casas/3-reais/
1,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180979da3cdeb955665c6,,https://www.notion.so/22a25822504180979da3cdeb955665c6,https://www.notion.so/22a25822504180979da3cdeb955665c6,https://www.notion.so/22a25822504180979da3cdeb955665c6,Bateubet (https://www.notion.so/Bateubet-15b258225041806da4f0ef6b1120d2de?pvs=21),Bateubet (https://www.notion.so/Bateubet-15b258225041806da4f0ef6b1120d2de?pvs=21),Betboom (https://www.notion.so/Betboom-15b25822504180be8dd6f3de72b3e7f3?pvs=21),,Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Superbet BR (https://www.notion.so/Superbet-BR-15b2582250418092a198fd0f9e71840c?pvs=21),,Bateubet (https://www.notion.so/Bateubet-15b258225041806da4f0ef6b1120d2de?pvs=21),Bateubet (https://www.notion.so/Bateubet-15b258225041806da4f0ef6b1120d2de?pvs=21),Bateubet (https://www.notion.so/Bateubet-15b258225041806da4f0ef6b1120d2de?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€800.00,,€800.00,,,,,€500.00,,€500.00,,€500.00,,"€1,000.00",,,,€800.00,,€800.00,,€800.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,Sold,,Sold,,Sold,,,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
2,https://www.notion.so/22a25822504180979da3cdeb955665c6,,https://www.notion.so/22a25822504180979da3cdeb955665c6,,,https://www.notion.so/22a25822504180b48810f528c3b1be81,Oleybet (https://www.notion.so/Oleybet-15b258225041804d9e62d4a50d2027b5?pvs=21),Oleybet (https://www.notion.so/Oleybet-15b258225041804d9e62d4a50d2027b5?pvs=21),Oleybet (https://www.notion.so/Oleybet-15b258225041804d9e62d4a50d2027b5?pvs=21),,,,Aposta Online (https://www.notion.so/Aposta-Online-1ff25822504180d18d80f436c065b7ed?pvs=21),,BetGorillas (https://www.notion.so/BetGorillas-26c25822504180b280d8ec8a7fee8554?pvs=21),,betaki (https://www.notion.so/betaki-2762582250418095ba50e9bd36b20471?pvs=21),Oleybet (https://www.notion.so/Oleybet-15b258225041804d9e62d4a50d2027b5?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€500.00,,€700.00,,€700.00,,,,,,,€400.00,,,,"€1,000.00",,,,"€1,000.00",,"€1,000.00",,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,,,Sold,,,,Sold,,,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
3,,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),,F12 Bet (https://www.notion.so/F12-Bet-15b25822504180d9961cfb36e7ccff9a?pvs=21),F12 Bet (https://www.notion.so/F12-Bet-15b25822504180d9961cfb36e7ccff9a?pvs=21),F12 Bet (https://www.notion.so/F12-Bet-15b25822504180d9961cfb36e7ccff9a?pvs=21),,MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€250.00,,€250.00,,,€100.00,,€200.00,,€200.00,,,,"€1,000.00",,"€1,000.00",,"€1,000.00",,€750.00,,€550.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,,,,Sold,,,,Sold,,Sold,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
4,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),,,,GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€450.00,,€450.00,,€450.00,,,,,,,€900.00,,€900.00,,€400.00,,€400.00,,€450.00,,€450.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
5,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,,,BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),,,,Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Upbet (https://www.notion.so/Upbet-1bc2582250418099aa0dce19d65e9d8b?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,,,,,,,,,,,,"€1,000.00",,"€1,000.00",,€300.00,,€200.00,,€300.00,,€200.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,in nego,,sold,Sold,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
6,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),,,,F12 Bet (https://www.notion.so/F12-Bet-15b25822504180d9961cfb36e7ccff9a?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),Rivalo BR (https://www.notion.so/Rivalo-BR-15b2582250418062a07cc3185a098c75?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€100.00,,€100.00,,€100.00,,,,,,,€200.00,,€100.00,,€100.00,,€100.00,,€100.00,,€100.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
7,,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),GoldeBet (https://www.notion.so/GoldeBet-15b2582250418071b473e7a4a8206070?pvs=21),,,,,Zero Um Bet (https://www.notion.so/Zero-Um-Bet-21c25822504180ebb125e70e1ebeb9ad?pvs=21),Zero Um Bet (https://www.notion.so/Zero-Um-Bet-21c25822504180ebb125e70e1ebeb9ad?pvs=21),Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),Energia Bet (https://www.notion.so/Energia-Bet-27725822504180f7b430e51efce3fecf?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Plataformas que mais pagam (https://www.notion.so/Plataformas-que-mais-pagam-1d12582250418032ba5ee582cf658cca?pvs=21),,€50.00,,€50.00,,€50.00,,,,,,,,,€100.00,,€50.00,,€50.00,,€50.00,,€50.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,Sold,,Sold,,,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,,18097,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/plataforma-que-paga-mais/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Jackpot progressivo (https://www.notion.so/Jackpot-progressivo-1d525822504180ebb68ae5a1635b3fef?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,90,,,https://www.umdoisesportes.com.br/apostas/cassino/jackpot-progressivo/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Jackpot progressivo (https://www.notion.so/Jackpot-progressivo-1d525822504180ebb68ae5a1635b3fef?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,90,,,https://www.umdoisesportes.com.br/apostas/cassino/jackpot-progressivo/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Jackpot progressivo (https://www.notion.so/Jackpot-progressivo-1d525822504180ebb68ae5a1635b3fef?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,90,,,https://www.umdoisesportes.com.br/apostas/cassino/jackpot-progressivo/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Jackpot progressivo (https://www.notion.so/Jackpot-progressivo-1d525822504180ebb68ae5a1635b3fef?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,90,,,https://www.umdoisesportes.com.br/apostas/cassino/jackpot-progressivo/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Jackpot progressivo (https://www.notion.so/Jackpot-progressivo-1d525822504180ebb68ae5a1635b3fef?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,90,,,https://www.umdoisesportes.com.br/apostas/cassino/jackpot-progressivo/
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com a opção de Criar Aposta (https://www.notion.so/Casas-de-apostas-com-a-op-o-de-Criar-Aposta-1d525822504180c29458c378e72f29c9?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,41,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/casas-de-apostas-com-criar-aposta/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com a opção de Criar Aposta (https://www.notion.so/Casas-de-apostas-com-a-op-o-de-Criar-Aposta-1d525822504180c29458c378e72f29c9?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,41,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/casas-de-apostas-com-criar-aposta/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com a opção de Criar Aposta (https://www.notion.so/Casas-de-apostas-com-a-op-o-de-Criar-Aposta-1d525822504180c29458c378e72f29c9?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,41,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/casas-de-apostas-com-criar-aposta/
